position , intensity
2.6422   , 95
2.6532   , 93
2.6642   , 93
2.6752   , 93
2.6862   , 92
2.6972   , 91
2.7082   , 90
2.7192   , 89
2.7302   , 88
2.7412   , 87
2.7522   , 87
2.7632   , 86
2.7742   , 85
2.7852   , 85
2.7962   , 84
2.8072   , 83
2.8182   , 82
2.8292   , 81
2.8402   , 81
2.8512   , 80
2.8622   , 80
2.8732   , 79
2.8842   , 78
2.8952   , 77
2.9062   , 76
2.9172   , 76
2.9282   , 75
2.9392   , 74
2.9502   , 74
2.9612   , 73
2.9722   , 73
2.9832   , 72
2.9942   , 72
3.0052   , 70
3.0162   , 70
3.0272   , 70
3.0382   , 70
3.0492   , 69
3.0602   , 68
3.0712   , 68
3.0822   , 67
3.0932   , 66
3.1042   , 67
3.1152   , 66
3.1262   , 65
3.1372   , 65
3.1482   , 64
3.1592   , 64
3.1702   , 63
3.1812   , 63
3.1922   , 63
3.2032   , 62
3.2142   , 62
3.2252   , 62
3.2362   , 61
3.2472   , 60
3.2582   , 61
3.2692   , 60
3.2802   , 60
3.2912   , 60
3.3022   , 59
3.3132   , 58
3.3242   , 59
3.3352   , 58
3.3462   , 57
3.3572   , 57
3.3682   , 56
3.3792   , 56
3.3902   , 55
3.4012   , 55
3.4122   , 55
3.4232   , 55
3.4342   , 54
3.4452   , 53
3.4562   , 54
3.4672   , 53
3.4782   , 53
3.4892   , 52
3.5002   , 52
3.5112   , 51
3.5222   , 51
3.5332   , 50
3.5442   , 50
3.5552   , 49
3.5662   , 49
3.5772   , 49
3.5882   , 48
3.5992   , 48
3.6102   , 47
3.6212   , 47
3.6322   , 46
3.6432   , 46
3.6542   , 46
3.6652   , 45
3.6762   , 45
3.6872   , 44
3.6982   , 44
3.7092   , 44
3.7202   , 44
3.7312   , 42
3.7422   , 43
3.7532   , 42
3.7642   , 42
3.7752   , 41
3.7862   , 40
3.7972   , 40
3.8082   , 39
3.8192   , 39
3.8302   , 38
3.8412   , 38
3.8522   , 37
3.8632   , 37
3.8742   , 36
3.8852   , 36
3.8962   , 35
3.9072   , 35
3.9182   , 35
3.9292   , 34
3.9402   , 34
3.9512   , 33
3.9622   , 33
3.9732   , 32
3.9842   , 32
3.9952   , 31
4.0062   , 31
4.0172   , 30
4.0282   , 30
4.0392   , 29
4.0502   , 29
4.0612   , 28
4.0722   , 28
4.0832   , 27
4.0942   , 27
4.1052   , 27
4.1162   , 27
4.1272   , 26
4.1382   , 26
4.1492   , 25
4.1602   , 25
4.1712   , 25
4.1822   , 25
4.1932   , 24
4.2042   , 24
4.2152   , 23
4.2262   , 23
4.2372   , 23
4.2482   , 23
4.2592   , 22
4.2702   , 22
4.2812   , 21
4.2922   , 21
4.3032   , 21
4.3142   , 21
4.3252   , 20
4.3362   , 20
4.3472   , 20
4.3582   , 20
4.3692   , 19
4.3802   , 19
4.3912   , 19
4.4022   , 19
4.4132   , 19
4.4242   , 19
4.4352   , 18
4.4462   , 18
4.4572   , 18
4.4682   , 18
4.4792   , 18
4.4902   , 18
4.5012   , 17
4.5122   , 17
4.5232   , 17
4.5342   , 17
4.5452   , 17
4.5562   , 17
4.5672   , 17
4.5782   , 16
4.5892   , 16
4.6002   , 16
4.6112   , 15
4.6222   , 16
4.6332   , 15
4.6442   , 15
4.6552   , 15
4.6662   , 15
4.6772   , 14
4.6882   , 14
4.6992   , 14
4.7102   , 14
4.7212   , 14
4.7322   , 14
4.7432   , 13
4.7542   , 13
4.7652   , 13
4.7762   , 13
4.7872   , 13
4.7982   , 13
4.8092   , 13
4.8202   , 12
4.8312   , 12
4.8422   , 12
4.8532   , 12
4.8642   , 12
4.8752   , 11
4.8862   , 12
4.8972   , 11
4.9082   , 11
4.9192   , 11
4.9302   , 11
4.9412   , 11
4.9522   , 11
4.9632   , 10
4.9742   , 11
4.9852   , 10
4.9962   , 10
5.0072   , 10
5.0182   , 10
5.0292   , 10
5.0402   , 10
5.0512   , 10
5.0622   , 10
5.0732   , 10
5.0842   , 10
5.0952   , 9
5.1062   , 9
5.1172   , 9
5.1282   , 9
5.1392   , 9
5.1502   , 9
5.1612   , 8
5.1722   , 9
5.1832   , 8
5.1942   , 9
5.2052   , 8
5.2162   , 8
5.2272   , 8
5.2382   , 8
5.2492   , 8
5.2602   , 8
5.2712   , 8
5.2822   , 8
5.2932   , 8
5.3042   , 8
5.3152   , 8
5.3262   , 8
5.3372   , 8
5.3482   , 8
5.3592   , 7
5.3702   , 8
5.3812   , 7
5.3922   , 8
5.4032   , 7
5.4142   , 8
5.4252   , 7
5.4362   , 7
5.4472   , 7
5.4582   , 7
5.4692   , 7
5.4802   , 7
5.4912   , 7
5.5022   , 7
5.5132   , 7
5.5242   , 7
5.5352   , 7
5.5462   , 7
5.5572   , 7
5.5682   , 7
5.5792   , 7
5.5902   , 7
5.6012   , 7
5.6122   , 7
5.6232   , 7
5.6342   , 7
5.6452   , 7
5.6562   , 7
5.6672   , 7
5.6782   , 7
5.6892   , 7
5.7002   , 7
5.7112   , 7
5.7222   , 7
5.7332   , 7
5.7442   , 7
5.7552   , 7
5.7662   , 7
5.7772   , 7
5.7882   , 7
5.7992   , 7
5.8102   , 7
5.8212   , 7
5.8322   , 8
5.8432   , 7
5.8542   , 8
5.8652   , 7
5.8762   , 8
5.8872   , 7
5.8982   , 8
5.9092   , 7
5.9202   , 8
5.9312   , 7
5.9422   , 8
5.9532   , 8
5.9642   , 7
5.9752   , 8
5.9862   , 8
5.9972   , 8
6.0082   , 8
6.0192   , 8
6.0302   , 8
6.0412   , 8
6.0522   , 8
6.0632   , 8
6.0742   , 8
6.0852   , 8
6.0962   , 8
6.1072   , 8
6.1182   , 8
6.1292   , 8
6.1402   , 8
6.1512   , 8
6.1622   , 8
6.1732   , 8
6.1842   , 8
6.1952   , 8
6.2062   , 9
6.2172   , 9
6.2282   , 9
6.2392   , 9
6.2502   , 9
6.2612   , 9
6.2722   , 9
6.2832   , 9
6.2942   , 9
6.3052   , 9
6.3162   , 9
6.3272   , 9
6.3382   , 9
6.3492   , 9
6.3602   , 9
6.3712   , 9
6.3822   , 10
6.3932   , 9
6.4042   , 10
6.4152   , 9
6.4262   , 10
6.4372   , 10
6.4482   , 10
6.4592   , 10
6.4702   , 10
6.4812   , 10
6.4922   , 10
6.5032   , 10
6.5142   , 10
6.5252   , 10
6.5362   , 10
6.5472   , 10
6.5582   , 11
6.5692   , 10
6.5802   , 11
6.5912   , 10
6.6022   , 11
6.6132   , 11
6.6242   , 11
6.6352   , 11
6.6462   , 11
6.6572   , 11
6.6682   , 11
6.6792   , 11
6.6902   , 11
6.7012   , 11
6.7122   , 11
6.7232   , 11
6.7342   , 11
6.7452   , 11
6.7562   , 11
6.7672   , 11
6.7782   , 12
6.7892   , 11
6.8002   , 12
6.8112   , 11
6.8222   , 12
6.8332   , 12
6.8442   , 12
6.8552   , 12
6.8662   , 12
6.8772   , 12
6.8882   , 12
6.8992   , 12
6.9102   , 12
6.9212   , 12
6.9322   , 12
6.9432   , 12
6.9542   , 12
6.9652   , 12
6.9762   , 12
6.9872   , 12
6.9982   , 12
7.0092   , 12
7.0202   , 12
7.0312   , 12
7.0422   , 12
7.0532   , 12
7.0642   , 12
7.0752   , 12
7.0862   , 13
7.0972   , 12
7.1082   , 13
7.1192   , 12
7.1302   , 12
7.1412   , 13
7.1522   , 13
7.1632   , 13
7.1742   , 13
7.1852   , 13
7.1962   , 13
7.2072   , 13
7.2182   , 13
7.2292   , 13
7.2402   , 13
7.2512   , 13
7.2622   , 13
7.2732   , 13
7.2842   , 13
7.2952   , 13
7.3062   , 13
7.3172   , 13
7.3282   , 13
7.3392   , 13
7.3502   , 13
7.3612   , 13
7.3722   , 13
7.3832   , 13
7.3942   , 13
7.4052   , 13
7.4162   , 13
7.4272   , 13
7.4382   , 13
7.4492   , 13
7.4602   , 13
7.4712   , 13
7.4822   , 13
7.4932   , 13
7.5042   , 14
7.5152   , 13
7.5262   , 14
7.5372   , 13
7.5482   , 14
7.5592   , 13
7.5702   , 14
7.5812   , 14
7.5922   , 14
7.6032   , 14
7.6142   , 14
7.6252   , 14
7.6362   , 14
7.6472   , 14
7.6582   , 14
7.6692   , 14
7.6802   , 14
7.6912   , 14
7.7022   , 14
7.7132   , 14
7.7242   , 14
7.7352   , 14
7.7462   , 14
7.7572   , 13
7.7682   , 14
7.7792   , 13
7.7902   , 14
7.8012   , 14
7.8122   , 14
7.8232   , 14
7.8342   , 14
7.8452   , 14
7.8562   , 14
7.8672   , 14
7.8782   , 14
7.8892   , 14
7.9002   , 14
7.9112   , 14
7.9222   , 14
7.9332   , 14
7.9442   , 14
7.9552   , 14
7.9662   , 14
7.9772   , 14
7.9882   , 14
7.9992   , 13
8.0102   , 14
8.0212   , 13
8.0322   , 14
8.0432   , 13
8.0542   , 14
8.0652   , 14
8.0762   , 14
8.0872   , 13
8.0982   , 14
8.1092   , 14
8.1202   , 14
8.1312   , 14
8.1422   , 13
8.1532   , 14
8.1642   , 14
8.1752   , 13
8.1862   , 14
8.1972   , 13
8.2082   , 14
8.2192   , 13
8.2302   , 14
8.2412   , 13
8.2522   , 14
8.2632   , 13
8.2742   , 14
8.2852   , 13
8.2962   , 13
8.3072   , 13
8.3182   , 13
8.3292   , 13
8.3402   , 13
8.3512   , 13
8.3622   , 13
8.3732   , 13
8.3842   , 13
8.3952   , 13
8.4062   , 13
8.4172   , 13
8.4282   , 13
8.4392   , 13
8.4502   , 13
8.4612   , 13
8.4722   , 13
8.4832   , 13
8.4942   , 13
8.5052   , 13
8.5162   , 13
8.5272   , 13
8.5382   , 13
8.5492   , 13
8.5602   , 13
8.5712   , 13
8.5822   , 13
8.5932   , 13
8.6042   , 13
8.6152   , 13
8.6262   , 13
8.6372   , 13
8.6482   , 13
8.6592   , 12
8.6702   , 13
8.6812   , 12
8.6922   , 13
8.7032   , 12
8.7142   , 13
8.7252   , 12
8.7362   , 13
8.7472   , 12
8.7582   , 12
8.7692   , 12
8.7802   , 12
8.7912   , 12
8.8022   , 12
8.8132   , 12
8.8242   , 12
8.8352   , 12
8.8462   , 12
8.8572   , 12
8.8682   , 12
8.8792   , 12
8.8902   , 12
8.9012   , 12
8.9122   , 12
8.9232   , 11
8.9342   , 12
8.9452   , 11
8.9562   , 12
8.9672   , 11
8.9782   , 12
8.9892   , 11
9.0002   , 11
9.0112   , 11
9.0222   , 11
9.0332   , 11
9.0442   , 11
9.0552   , 11
9.0662   , 11
9.0772   , 11
9.0882   , 11
9.0992   , 11
9.1102   , 11
9.1212   , 11
9.1322   , 11
9.1432   , 10
9.1542   , 11
9.1652   , 11
9.1762   , 11
9.1872   , 10
9.1982   , 11
9.2092   , 10
9.2202   , 11
9.2312   , 10
9.2422   , 11
9.2532   , 10
9.2642   , 10
9.2752   , 10
9.2862   , 10
9.2972   , 10
9.3082   , 10
9.3192   , 10
9.3302   , 10
9.3412   , 10
9.3522   , 10
9.3632   , 10
9.3742   , 10
9.3852   , 10
9.3962   , 10
9.4072   , 9
9.4182   , 10
9.4292   , 10
9.4402   , 10
9.4512   , 10
9.4622   , 10
9.4732   , 10
9.4842   , 10
9.4952   , 10
9.5062   , 10
9.5172   , 10
9.5282   , 9
9.5392   , 9
9.5502   , 9
9.5612   , 9
9.5722   , 9
9.5832   , 9
9.5942   , 9
9.6052   , 9
9.6162   , 9
9.6272   , 9
9.6382   , 9
9.6492   , 9
9.6602   , 10
9.6712   , 9
9.6822   , 9
9.6932   , 9
9.7042   , 9
9.7152   , 9
9.7262   , 9
9.7372   , 9
9.7482   , 9
9.7592   , 9
9.7702   , 9
9.7812   , 9
9.7922   , 9
9.8032   , 9
9.8142   , 9
9.8252   , 9
9.8362   , 9
9.8472   , 8
9.8582   , 9
9.8692   , 8
9.8802   , 9
9.8912   , 8
9.9022   , 9
9.9132   , 8
9.9242   , 9
9.9352   , 8
9.9462   , 8
9.9572   , 8
9.9682   , 8
9.9792   , 8
9.9902   , 8
10.0012  , 8
10.0122  , 8
10.0232  , 8
10.0342  , 8
10.0452  , 8
10.0562  , 8
10.0672  , 8
10.0782  , 8
10.0892  , 8
10.1002  , 8
10.1112  , 7
10.1222  , 8
10.1332  , 7
10.1442  , 8
10.1552  , 7
10.1662  , 8
10.1772  , 7
10.1882  , 8
10.1992  , 7
10.2102  , 7
10.2212  , 7
10.2322  , 7
10.2432  , 7
10.2542  , 7
10.2652  , 7
10.2762  , 7
10.2872  , 7
10.2982  , 7
10.3092  , 7
10.3202  , 7
10.3312  , 7
10.3422  , 7
10.3532  , 7
10.3642  , 7
10.3752  , 7
10.3862  , 7
10.3972  , 7
10.4082  , 7
10.4192  , 7
10.4302  , 7
10.4412  , 7
10.4522  , 7
10.4632  , 7
10.4742  , 7
10.4852  , 7
10.4962  , 7
10.5072  , 7
10.5182  , 7
10.5292  , 7
10.5402  , 7
10.5512  , 7
10.5622  , 7
10.5732  , 7
10.5842  , 7
10.5952  , 7
10.6062  , 7
10.6172  , 7
10.6282  , 7
10.6392  , 7
10.6502  , 7
10.6612  , 7
10.6722  , 7
10.6832  , 7
10.6942  , 7
10.7052  , 7
10.7162  , 7
10.7272  , 7
10.7382  , 7
10.7492  , 7
10.7602  , 7
10.7712  , 7
10.7822  , 7
10.7932  , 7
10.8042  , 7
10.8152  , 6
10.8262  , 7
10.8372  , 7
10.8482  , 7
10.8592  , 6
10.8702  , 7
10.8812  , 7
10.8922  , 7
10.9032  , 7
10.9142  , 7
10.9252  , 7
10.9362  , 7
10.9472  , 7
10.9582  , 7
10.9692  , 7
10.9802  , 7
10.9912  , 7
11.0022  , 7
11.0132  , 7
11.0242  , 7
11.0352  , 7
11.0462  , 7
11.0572  , 7
11.0682  , 7
11.0792  , 6
11.0902  , 7
11.1012  , 7
11.1122  , 7
11.1232  , 7
11.1342  , 7
11.1452  , 7
11.1562  , 7
11.1672  , 7
11.1782  , 7
11.1892  , 7
11.2002  , 7
11.2112  , 7
11.2222  , 7
11.2332  , 7
11.2442  , 7
11.2552  , 7
11.2662  , 7
11.2772  , 7
11.2882  , 7
11.2992  , 7
11.3102  , 7
11.3212  , 7
11.3322  , 7
11.3432  , 7
11.3542  , 7
11.3652  , 7
11.3762  , 7
11.3872  , 7
11.3982  , 7
11.4092  , 7
11.4202  , 7
11.4312  , 7
11.4422  , 7
11.4532  , 7
11.4642  , 7
11.4752  , 7
11.4862  , 7
11.4972  , 7
11.5082  , 7
11.5192  , 7
11.5302  , 7
11.5412  , 7
11.5522  , 7
11.5632  , 7
11.5742  , 7
11.5852  , 7
11.5962  , 7
11.6072  , 7
11.6182  , 7
11.6292  , 7
11.6402  , 7
11.6512  , 7
11.6622  , 7
11.6732  , 7
11.6842  , 7
11.6952  , 7
11.7062  , 7
11.7172  , 7
11.7282  , 7
11.7392  , 7
11.7502  , 7
11.7612  , 7
11.7722  , 7
11.7832  , 7
11.7942  , 7
11.8052  , 7
11.8162  , 7
11.8272  , 7
11.8382  , 7
11.8492  , 7
11.8602  , 7
11.8712  , 7
11.8822  , 7
11.8932  , 7
11.9042  , 7
11.9152  , 7
11.9262  , 7
11.9372  , 7
11.9482  , 7
11.9592  , 7
11.9702  , 7
11.9812  , 7
11.9922  , 7
12.0032  , 7
12.0142  , 8
12.0252  , 7
12.0362  , 7
12.0472  , 7
12.0582  , 7
12.0692  , 7
12.0802  , 7
12.0912  , 7
12.1022  , 7
12.1132  , 7
12.1242  , 7
12.1352  , 7
12.1462  , 7
12.1572  , 7
12.1682  , 7
12.1792  , 7
12.1902  , 7
12.2012  , 7
12.2122  , 8
12.2232  , 7
12.2342  , 8
12.2452  , 7
12.2562  , 8
12.2672  , 7
12.2782  , 8
12.2892  , 7
12.3002  , 8
12.3112  , 7
12.3222  , 8
12.3332  , 8
12.3442  , 8
12.3552  , 8
12.3662  , 8
12.3772  , 8
12.3882  , 7
12.3992  , 8
12.4102  , 7
12.4212  , 8
12.4322  , 8
12.4432  , 8
12.4542  , 8
12.4652  , 8
12.4762  , 8
12.4872  , 7
12.4982  , 8
12.5092  , 8
12.5202  , 8
12.5312  , 8
12.5422  , 8
12.5532  , 8
12.5642  , 8
12.5752  , 8
12.5862  , 8
12.5972  , 8
12.6082  , 8
12.6192  , 8
12.6302  , 8
12.6412  , 8
12.6522  , 8
12.6632  , 8
12.6742  , 8
12.6852  , 8
12.6962  , 8
12.7072  , 8
12.7182  , 8
12.7292  , 8
12.7402  , 8
12.7512  , 8
12.7622  , 8
12.7732  , 8
12.7842  , 8
12.7952  , 8
12.8062  , 8
12.8172  , 8
12.8282  , 8
12.8392  , 8
12.8502  , 8
12.8612  , 8
12.8722  , 8
12.8832  , 8
12.8942  , 8
12.9052  , 8
12.9162  , 8
12.9272  , 8
12.9382  , 8
12.9492  , 8
12.9602  , 8
12.9712  , 8
12.9822  , 8
12.9932  , 8

