position , intensity
5.731    , 9
5.742    , 9
5.753    , 9
5.764    , 9
5.775    , 10
5.786    , 9
5.797    , 10
5.808    , 10
5.819    , 10
5.83     , 10
5.841    , 10
5.852    , 10
5.863    , 11
5.874    , 11
5.885    , 11
5.896    , 11
5.907    , 11
5.918    , 12
5.929    , 12
5.94     , 12
5.951    , 12
5.962    , 12
5.973    , 13
5.984    , 13
5.995    , 13
6.006    , 13
6.017    , 14
6.028    , 14
6.039    , 14
6.05     , 14
6.061    , 15
6.072    , 15
6.083    , 15
6.094    , 16
6.105    , 16
6.116    , 16
6.127    , 16
6.138    , 16
6.149    , 17
6.16     , 17
6.171    , 17
6.182    , 17
6.193    , 18
6.204    , 17
6.215    , 18
6.226    , 18
6.237    , 19
6.248    , 18
6.259    , 19
6.27     , 18
6.281    , 19
6.292    , 19
6.303    , 19
6.314    , 18
6.325    , 19
6.336    , 18
6.347    , 18
6.358    , 18
6.369    , 18
6.38     , 18
6.391    , 18
6.402    , 17
6.413    , 17
6.424    , 17
6.435    , 16
6.446    , 16
6.457    , 16
6.468    , 15
6.479    , 15
6.49     , 14
6.501    , 14
6.512    , 14
6.523    , 14
6.534    , 13
6.545    , 13
6.556    , 13
6.567    , 13
6.578    , 12
6.589    , 12
6.6      , 12
6.611    , 12
6.622    , 12
6.633    , 11
6.644    , 11
6.655    , 12
6.666    , 12
6.677    , 12
6.688    , 12
6.699    , 12
6.71     , 12
6.721    , 13
6.732    , 12
6.743    , 13
6.754    , 13
6.765    , 14
6.776    , 14
6.787    , 14
6.798    , 15
6.809    , 15
6.82     , 16
6.831    , 16
6.842    , 17
6.853    , 17
6.864    , 18
6.875    , 19
6.886    , 19
6.897    , 20
6.908    , 20
6.919    , 21
6.93     , 21
6.941    , 22
6.952    , 22
6.963    , 23
6.974    , 23
6.985    , 24
6.996    , 24
7.007    , 25
7.018    , 25
7.029    , 26
7.04     , 27
7.051    , 27
7.062    , 28
7.073    , 28
7.084    , 29
7.095    , 29
7.106    , 30
7.117    , 31
7.128    , 31
7.139    , 32
7.15     , 32
7.161    , 33
7.172    , 32
7.183    , 34
7.194    , 33
7.205    , 34
7.216    , 34
7.227    , 34
7.238    , 34
7.249    , 35
7.26     , 35
7.271    , 35
7.282    , 35
7.293    , 35
7.304    , 35
7.315    , 35
7.326    , 35
7.337    , 34
7.348    , 34
7.359    , 34
7.37     , 34
7.381    , 34
7.392    , 33
7.403    , 33
7.414    , 32
7.425    , 32
7.436    , 31
7.447    , 31
7.458    , 29
7.469    , 29
7.48     , 28
7.491    , 27
7.502    , 26
7.513    , 25
7.524    , 24
7.535    , 23
7.546    , 22
7.557    , 22
7.568    , 21
7.579    , 20
7.59     , 19
7.601    , 18
7.612    , 17
7.623    , 17
7.634    , 16
7.645    , 15
7.656    , 15
7.667    , 15
7.678    , 14
7.689    , 14
7.7      , 13
7.711    , 13
7.722    , 13
7.733    , 13
7.744    , 13
7.755    , 13
7.766    , 13
7.777    , 13
7.788    , 14
7.799    , 14
7.81     , 14
7.821    , 14
7.832    , 15
7.843    , 15
7.854    , 16
7.865    , 17
7.876    , 17
7.887    , 18
7.898    , 18
7.909    , 19
7.92     , 20
7.931    , 21
7.942    , 21
7.953    , 22
7.964    , 23
7.975    , 23
7.986    , 24
7.997    , 25
8.008    , 26
8.019    , 26
8.03     , 27
8.041    , 27
8.052    , 28
8.063    , 28
8.074    , 29
8.085    , 29
8.096    , 30
8.107    , 31
8.118    , 31
8.129    , 31
8.14     , 31
8.151    , 32
8.162    , 32
8.173    , 32
8.184    , 32
8.195    , 33
8.206    , 33
8.217    , 32
8.228    , 33
8.239    , 33
8.25     , 33
8.261    , 33
8.272    , 33
8.283    , 33
8.294    , 33
8.305    , 33
8.316    , 33
8.327    , 32
8.338    , 32
8.349    , 32
8.36     , 31
8.371    , 31
8.382    , 31
8.393    , 30
8.404    , 30
8.415    , 30
8.426    , 29
8.437    , 29
8.448    , 29
8.459    , 28
8.47     , 27
8.481    , 27
8.492    , 27
8.503    , 26
8.514    , 25
8.525    , 25
8.536    , 24
8.547    , 24
8.558    , 23
8.569    , 22
8.58     , 21
8.591    , 21
8.602    , 20
8.613    , 20
8.624    , 19
8.635    , 19
8.646    , 18
8.657    , 18
8.668    , 17
8.679    , 17
8.69     , 15
8.701    , 15
8.712    , 15
8.723    , 14
8.734    , 14
8.745    , 13
8.756    , 13
8.767    , 12
8.778    , 12
8.789    , 12
8.8      , 11
8.811    , 11
8.822    , 10
8.833    , 11
8.844    , 10
8.855    , 11
8.866    , 10
8.877    , 11
8.888    , 11
8.899    , 11
8.91     , 11
8.921    , 11
8.932    , 12
8.943    , 12
8.954    , 12
8.965    , 13
8.976    , 13
8.987    , 13
8.998    , 14
9.009    , 14
9.02     , 14
9.031    , 15
9.042    , 15
9.053    , 15
9.064    , 16
9.075    , 16
9.086    , 16
9.097    , 17
9.108    , 17
9.119    , 17
9.13     , 17
9.141    , 18
9.152    , 18
9.163    , 18
9.174    , 18
9.185    , 18
9.196    , 19
9.207    , 19
9.218    , 19
9.229    , 19
9.24     , 19
9.251    , 19
9.262    , 18
9.273    , 19
9.284    , 18
9.295    , 18
9.306    , 18
9.317    , 18
9.328    , 18
9.339    , 18
9.35     , 17
9.361    , 18
9.372    , 17
9.383    , 17
9.394    , 17
9.405    , 17
9.416    , 17
9.427    , 17
9.438    , 16
9.449    , 16
9.46     , 16
9.471    , 16
9.482    , 16
9.493    , 16
9.504    , 15
9.515    , 15
9.526    , 14
9.537    , 15
9.548    , 14
9.559    , 14
9.57     , 13
9.581    , 14
9.592    , 13
9.603    , 13
9.614    , 13
9.625    , 12
9.636    , 12
9.647    , 12
9.658    , 12
9.669    , 11
9.68     , 11
9.691    , 11
9.702    , 11
9.713    , 10
9.724    , 10
9.735    , 10
9.746    , 10
9.757    , 10
9.768    , 9
9.779    , 9
9.79     , 9
9.801    , 9
9.812    , 9
9.823    , 9
9.834    , 8
9.845    , 9
9.856    , 8
9.867    , 8
9.878    , 8
9.889    , 8
9.9      , 8
9.911    , 8
9.922    , 8
9.933    , 8
9.944    , 8
9.955    , 8
9.966    , 7
9.977    , 8
9.988    , 7
9.999    , 8
10.01    , 7
10.021   , 8
10.032   , 8
10.043   , 8
10.054   , 7
10.065   , 8
10.076   , 8
10.087   , 8
10.098   , 8
10.109   , 8
10.12    , 8
10.131   , 8
10.142   , 8
10.153   , 8
10.164   , 8
10.175   , 8
10.186   , 8
10.197   , 8
10.208   , 8
10.219   , 8
10.23    , 8
10.241   , 8
10.252   , 8
10.263   , 8
10.274   , 8
10.285   , 8
10.296   , 8
10.307   , 8
10.318   , 8
10.329   , 8
10.34    , 8
10.351   , 8
10.362   , 8
10.373   , 8
10.384   , 8
10.395   , 7
10.406   , 8
10.417   , 7
10.428   , 8
10.439   , 8
10.45    , 7
10.461   , 8
10.472   , 7
10.483   , 8
10.494   , 7
10.505   , 8
10.516   , 7
10.527   , 8
10.538   , 7
10.549   , 7
10.56    , 7
10.571   , 7
10.582   , 7
10.593   , 7
10.604   , 7
10.615   , 7
10.626   , 7
10.637   , 7
10.648   , 7
10.659   , 7
10.67    , 7
10.681   , 7
10.692   , 7
10.703   , 7
10.714   , 7
10.725   , 7
10.736   , 7
10.747   , 7
10.758   , 7
10.769   , 7
10.78    , 7
10.791   , 7
10.802   , 7
10.813   , 7
10.824   , 7
10.835   , 7
10.846   , 7
10.857   , 7
10.868   , 7
10.879   , 7
10.89    , 7
10.901   , 7
10.912   , 7
10.923   , 7
10.934   , 7
10.945   , 7
10.956   , 7
10.967   , 8
10.978   , 7
10.989   , 8
11       , 7
11.011   , 8
11.022   , 7
11.033   , 8
11.044   , 7
11.055   , 8
11.066   , 8
11.077   , 8
11.088   , 8
11.099   , 8
11.11    , 8
11.121   , 8
11.132   , 8
11.143   , 8
11.154   , 8
11.165   , 8
11.176   , 8
11.187   , 8
11.198   , 8
11.209   , 8
11.22    , 8
11.231   , 9
11.242   , 8
11.253   , 9
11.264   , 8
11.275   , 9
11.286   , 8
11.297   , 9
11.308   , 9
11.319   , 9
11.33    , 9
11.341   , 9
11.352   , 9
11.363   , 9
11.374   , 9
11.385   , 9
11.396   , 9
11.407   , 9
11.418   , 9
11.429   , 9
11.44    , 9
11.451   , 9
11.462   , 8
11.473   , 9
11.484   , 9
11.495   , 9
11.506   , 9
11.517   , 9
11.528   , 9
11.539   , 9
11.55    , 9
11.561   , 8
11.572   , 9
11.583   , 9
11.594   , 8
11.605   , 8
11.616   , 8
11.627   , 8
11.638   , 8
11.649   , 8
11.66    , 8
11.671   , 8
11.682   , 8
11.693   , 8
11.704   , 8
11.715   , 8
11.726   , 8
11.737   , 8
11.748   , 8
11.759   , 8
11.77    , 8
11.781   , 8
11.792   , 8
11.803   , 8
11.814   , 8
11.825   , 8
11.836   , 8
11.847   , 8
11.858   , 8
11.869   , 8
11.88    , 8
11.891   , 8
11.902   , 8
11.913   , 8
11.924   , 8
11.935   , 9
11.946   , 8
11.957   , 9
11.968   , 8
11.979   , 9
11.99    , 9

