position , intensity
-4.114   , 41
-4.103   , 41
-4.092   , 41
-4.081   , 42
-4.07    , 41
-4.059   , 42
-4.048   , 42
-4.037   , 42
-4.026   , 42
-4.015   , 42
-4.004   , 41
-3.993   , 42
-3.982   , 41
-3.971   , 41
-3.96    , 41
-3.949   , 41
-3.938   , 40
-3.927   , 40
-3.916   , 39
-3.905   , 39
-3.894   , 38
-3.883   , 38
-3.872   , 37
-3.861   , 37
-3.85    , 36
-3.839   , 35
-3.828   , 34
-3.817   , 34
-3.806   , 33
-3.795   , 32
-3.784   , 31
-3.773   , 30
-3.762   , 30
-3.751   , 29
-3.74    , 28
-3.729   , 27
-3.718   , 25
-3.707   , 25
-3.696   , 23
-3.685   , 23
-3.674   , 22
-3.663   , 21
-3.652   , 20
-3.641   , 20
-3.63    , 19
-3.619   , 18
-3.608   , 17
-3.597   , 17
-3.586   , 16
-3.575   , 15
-3.564   , 15
-3.553   , 14
-3.542   , 14
-3.531   , 13
-3.52    , 13
-3.509   , 12
-3.498   , 12
-3.487   , 12
-3.476   , 11
-3.465   , 11
-3.454   , 11
-3.443   , 11
-3.432   , 10
-3.421   , 11
-3.41    , 10
-3.399   , 11
-3.388   , 10
-3.377   , 10
-3.366   , 10
-3.355   , 10
-3.344   , 10
-3.333   , 10
-3.322   , 10
-3.311   , 10
-3.3     , 10
-3.289   , 10
-3.278   , 10
-3.267   , 10
-3.256   , 10
-3.245   , 10
-3.234   , 10
-3.223   , 10
-3.212   , 10
-3.201   , 10
-3.19    , 10
-3.179   , 10
-3.168   , 10
-3.157   , 10
-3.146   , 10
-3.135   , 10
-3.124   , 10
-3.113   , 10
-3.102   , 10
-3.091   , 10
-3.08    , 9
-3.069   , 9
-3.058   , 9
-3.047   , 9
-3.036   , 9
-3.025   , 9
-3.014   , 9
-3.003   , 9
-2.992   , 9
-2.981   , 10
-2.97    , 9
-2.959   , 10
-2.948   , 9
-2.937   , 10
-2.926   , 9
-2.915   , 10
-2.904   , 9
-2.893   , 10
-2.882   , 10
-2.871   , 10
-2.86    , 10
-2.849   , 10
-2.838   , 10
-2.827   , 10
-2.816   , 10
-2.805   , 10
-2.794   , 10
-2.783   , 11
-2.772   , 10
-2.761   , 11
-2.75    , 11
-2.739   , 11
-2.728   , 10
-2.717   , 11
-2.706   , 11
-2.695   , 11
-2.684   , 11
-2.673   , 11
-2.662   , 11
-2.651   , 11
-2.64    , 11
-2.629   , 12
-2.618   , 12
-2.607   , 12
-2.596   , 12
-2.585   , 12
-2.574   , 12
-2.563   , 12
-2.552   , 12
-2.541   , 12
-2.53    , 12
-2.519   , 13
-2.508   , 12
-2.497   , 13
-2.486   , 13
-2.475   , 13
-2.464   , 13
-2.453   , 14
-2.442   , 14
-2.431   , 14
-2.42    , 14
-2.409   , 15
-2.398   , 16
-2.387   , 16
-2.376   , 17
-2.365   , 18
-2.354   , 19
-2.343   , 19
-2.332   , 20
-2.321   , 21
-2.31    , 22
-2.299   , 24
-2.288   , 25
-2.277   , 27
-2.266   , 28
-2.255   , 31
-2.244   , 33
-2.233   , 35
-2.222   , 37
-2.211   , 39
-2.2     , 42
-2.189   , 45
-2.178   , 49
-2.167   , 53
-2.156   , 58
-2.145   , 61
-2.134   , 66
-2.123   , 69
-2.112   , 74
-2.101   , 79
-2.09    , 84
-2.079   , 88
-2.068   , 94
-2.057   , 98
-2.046   , 102
-2.035   , 107
-2.024   , 110
-2.013   , 115
-2.002   , 119
-1.991   , 123
-1.98    , 126
-1.969   , 130
-1.958   , 133
-1.947   , 135
-1.936   , 139
-1.925   , 142
-1.914   , 144
-1.903   , 145
-1.892   , 146
-1.881   , 147
-1.87    , 149
-1.859   , 149
-1.848   , 147
-1.837   , 148
-1.826   , 148
-1.815   , 147
-1.804   , 144
-1.793   , 143
-1.782   , 141
-1.771   , 139
-1.76    , 136
-1.749   , 135
-1.738   , 131
-1.727   , 128
-1.716   , 126
-1.705   , 123
-1.694   , 118
-1.683   , 116
-1.672   , 112
-1.661   , 109
-1.65    , 106
-1.639   , 103
-1.628   , 100
-1.617   , 98
-1.606   , 95
-1.595   , 94
-1.584   , 92
-1.573   , 91
-1.562   , 88
-1.551   , 86
-1.54    , 84
-1.529   , 83
-1.518   , 80
-1.507   , 79
-1.496   , 77
-1.485   , 75
-1.474   , 73
-1.463   , 72
-1.452   , 70
-1.441   , 69
-1.43    , 68
-1.419   , 67
-1.408   , 67
-1.397   , 66
-1.386   , 67
-1.375   , 69
-1.364   , 70
-1.353   , 72
-1.342   , 75
-1.331   , 78
-1.32    , 82
-1.309   , 87
-1.298   , 93
-1.287   , 97
-1.276   , 102
-1.265   , 108
-1.254   , 114
-1.243   , 120
-1.232   , 127
-1.221   , 135
-1.21    , 144
-1.199   , 155
-1.188   , 164
-1.177   , 175
-1.166   , 188
-1.155   , 196
-1.144   , 208
-1.133   , 219
-1.122   , 232
-1.111   , 245
-1.1     , 255
-1.089   , 255
-1.078   , 255
-1.067   , 255
-1.056   , 255
-1.045   , 255
-1.034   , 255
-1.023   , 255
-1.012   , 255
-1.001   , 255
-0.99    , 255
-0.979   , 255
-0.968   , 255
-0.957   , 255
-0.946   , 255
-0.935   , 255
-0.924   , 255
-0.913   , 255
-0.902   , 255
-0.891   , 255
-0.88    , 255
-0.869   , 255
-0.858   , 255
-0.847   , 255
-0.836   , 255
-0.825   , 255
-0.814   , 255
-0.803   , 255
-0.792   , 255
-0.781   , 255
-0.77    , 255
-0.759   , 255
-0.748   , 255
-0.737   , 255
-0.726   , 255
-0.715   , 255
-0.704   , 255
-0.693   , 255
-0.682   , 255
-0.671   , 255
-0.66    , 255
-0.649   , 255
-0.638   , 255
-0.627   , 255
-0.616   , 255
-0.605   , 255
-0.594   , 255
-0.583   , 255
-0.572   , 254
-0.561   , 243
-0.55    , 232
-0.539   , 222
-0.528   , 209
-0.517   , 201
-0.506   , 190
-0.495   , 180
-0.484   , 170
-0.473   , 164
-0.462   , 156
-0.451   , 153
-0.44    , 148
-0.429   , 145
-0.418   , 142
-0.407   , 142
-0.396   , 140
-0.385   , 142
-0.374   , 142
-0.363   , 144
-0.352   , 145
-0.341   , 147
-0.33    , 149
-0.319   , 151
-0.308   , 157
-0.297   , 165
-0.286   , 172
-0.275   , 180
-0.264   , 189
-0.253   , 198
-0.242   , 210
-0.231   , 223
-0.22    , 235
-0.209   , 247
-0.198   , 255
-0.187   , 255
-0.176   , 255
