-29.9992	     7
-29.9882	     7
-29.9772	     6
-29.9662	     7
-29.9552	     6
-29.9442	     7
-29.9332	     6
-29.9222	     7
-29.9112	     6
-29.9002	     7
-29.8892	     7
-29.8782	     7
-29.8672	     6
-29.8562	     6
-29.8452	     7
-29.8342	     6
-29.8232	     6
-29.8122	     7
-29.8012	     6
-29.7902	     7
-29.7792	     6
-29.7682	     7
-29.7572	     6
-29.7462	     7
-29.7352	     6
-29.7242	     7
-29.7132	     6
-29.7022	     7
-29.6912	     6
-29.6802	     6
-29.6692	     6
-29.6582	     7
-29.6472	     6
-29.6362	     7
-29.6252	     7
-29.6142	     6
-29.6032	     7
-29.5922	     6
-29.5812	     6
-29.5702	     7
-29.5592	     6
-29.5482	     7
-29.5372	     6
-29.5262	     7
-29.5152	     6
-29.5042	     7
-29.4932	     6
-29.4822	     7
-29.4712	     6
-29.4602	     7
-29.4492	     6
-29.4382	     7
-29.4272	     6
-29.4162	     7
-29.4052	     7
-29.3942	     6
-29.3832	     6
-29.3722	     6
-29.3612	     7
-29.3502	     6
-29.3392	     6
-29.3282	     7
-29.3172	     6
-29.3062	     7
-29.2952	     6
-29.2842	     7
-29.2732	     6
-29.2622	     7
-29.2512	     6
-29.2402	     7
-29.2292	     6
-29.2182	     7
-29.2072	     6
-29.1962	     7
-29.1852	     7
-29.1742	     7
-29.1632	     6
-29.1522	     6
-29.1412	     7
-29.1302	     6
-29.1192	     6
-29.1082	     7
-29.0972	     7
-29.0862	     7
-29.0752	     6
-29.0642	     7
-29.0532	     6
-29.0422	     7
-29.0312	     6
-29.0202	     7
-29.0092	     6
-28.9982	     7
-28.9872	     6
-28.9762	     7
-28.9652	     6
-28.9542	     7
-28.9432	     7
-28.9322	     7
-28.9212	     7
-28.9102	     6
-28.8992	     6
-28.8882	     6
-28.8772	     7
-28.8662	     6
-28.8552	     6
-28.8442	     7
-28.8332	     6
-28.8222	     7
-28.8112	     6
-28.8002	     7
-28.7892	     6
-28.7782	     7
-28.7672	     6
-28.7562	     7
-28.7452	     6
-28.7342	     7
-28.7232	     6
-28.7122	     7
-28.7012	     7
-28.6902	     6
-28.6792	     7
-28.6682	     7
-28.6572	     7
-28.6462	     6
-28.6352	     6
-28.6242	     7
-28.6132	     7
-28.6022	     7
-28.5912	     6
-28.5802	     7
-28.5692	     6
-28.5582	     7
-28.5472	     6
-28.5362	     7
-28.5252	     6
-28.5142	     7
-28.5032	     6
-28.4922	     7
-28.4812	     6
-28.4702	     7
-28.4592	     6
-28.4482	     7
-28.4372	     7
-28.4262	     7
-28.4152	     7
-28.4042	     7
-28.3932	     7
-28.3822	     7
-28.3712	     6
-28.3602	     7
-28.3492	     6
-28.3382	     7
-28.3272	     6
-28.3162	     7
-28.3052	     6
-28.2942	     7
-28.2832	     6
-28.2722	     7
-28.2612	     6
-28.2502	     7
-28.2392	     6
-28.2282	     7
-28.2172	     7
-28.2062	     7
-28.1952	     7
-28.1842	     7
-28.1732	     7
-28.1622	     7
-28.1512	     7
-28.1402	     7
-28.1292	     7
-28.1182	     7
-28.1072	     6
-28.0962	     7
-28.0852	     7
-28.0742	     7
-28.0632	     7
-28.0522	     7
-28.0412	     7
-28.0302	     7
-28.0192	     7
-28.0082	     7
-27.9972	     7
-27.9862	     7
-27.9752	     7
-27.9642	     7
-27.9532	     7
-27.9422	     7
-27.9312	     7
-27.9202	     7
-27.9092	     7
-27.8982	     7
-27.8872	     7
-27.8762	     7
-27.8652	     7
-27.8542	     7
-27.8432	     6
-27.8322	     7
-27.8212	     7
-27.8102	     7
-27.7992	     6
-27.7882	     7
-27.7772	     7
-27.7662	     7
-27.7552	     7
-27.7442	     7
-27.7332	     7
-27.7222	     7
-27.7112	     7
-27.7002	     7
-27.6892	     7
-27.6782	     7
-27.6672	     7
-27.6562	     7
-27.6452	     7
-27.6342	     7
-27.6232	     7
-27.6122	     7
-27.6012	     7
-27.5902	     7
-27.5792	     7
-27.5682	     7
-27.5572	     7
-27.5462	     7
-27.5352	     7
-27.5242	     7
-27.5132	     7
-27.5022	     7
-27.4912	     7
-27.4802	     7
-27.4692	     7
-27.4582	     7
-27.4472	     7
-27.4362	     7
-27.4252	     7
-27.4142	     7
-27.4032	     7
-27.3922	     7
-27.3812	     7
-27.3702	     7
-27.3592	     7
-27.3482	     7
-27.3372	     7
-27.3262	     7
-27.3152	     7
-27.3042	     7
-27.2932	     7
-27.2822	     7
-27.2712	     7
-27.2602	     7
-27.2492	     7
-27.2382	     7
-27.2272	     7
-27.2162	     7
-27.2052	     7
-27.1942	     7
-27.1832	     7
-27.1722	     7
-27.1612	     7
-27.1502	     7
-27.1392	     7
-27.1282	     8
-27.1172	     7
-27.1062	     8
-27.0952	     7
-27.0842	     8
-27.0732	     7
-27.0622	     7
-27.0512	     7
-27.0402	     7
-27.0292	     8
-27.0182	     7
-27.0072	     8
-26.9962	     8
-26.9852	     8
-26.9742	     8
-26.9632	     8
-26.9522	     8
-26.9412	     8
-26.9302	     8
-26.9192	     8
-26.9082	     8
-26.8972	     8
-26.8862	     9
-26.8752	     8
-26.8642	     8
-26.8532	     8
-26.8422	     9
-26.8312	     8
-26.8202	     9
-26.8092	     9
-26.7982	     9
-26.7872	     9
-26.7762	     9
-26.7652	     9
-26.7542	     9
-26.7432	     9
-26.7322	     9
-26.7212	     9
-26.7102	     9
-26.6992	     9
-26.6882	     9
-26.6772	     9
-26.6662	     9
-26.6552	     9
-26.6442	     9
-26.6332	     9
-26.6222	     9
-26.6112	     9
-26.6002	     9
-26.5892	     9
-26.5782	     9
-26.5672	     9
-26.5562	     9
-26.5452	     9
-26.5342	     9
-26.5232	     9
-26.5122	     9
-26.5012	     9
-26.4902	     9
-26.4792	     9
-26.4682	    10
-26.4572	     9
-26.4462	    10
-26.4352	     9
-26.4242	    10
-26.4132	    10
-26.4022	    10
-26.3912	    10
-26.3802	    11
-26.3692	    10
-26.3582	    11
-26.3472	    11
-26.3362	    11
-26.3252	    11
-26.3142	    12
-26.3032	    12
-26.2922	    12
-26.2812	    12
-26.2702	    12
-26.2592	    13
-26.2482	    13
-26.2372	    14
-26.2262	    14
-26.2152	    14
-26.2042	    15
-26.1932	    15
-26.1822	    16
-26.1712	    16
-26.1602	    17
-26.1492	    17
-26.1382	    18
-26.1272	    18
-26.1162	    19
-26.1052	    19
-26.0942	    20
-26.0832	    21
-26.0722	    21
-26.0612	    22
-26.0502	    23
-26.0392	    24
-26.0282	    25
-26.0172	    25
-26.0062	    26
-25.9952	    27
-25.9842	    29
-25.9732	    30
-25.9622	    32
-25.9512	    34
-25.9402	    37
-25.9292	    39
-25.9182	    42
-25.9072	    45
-25.8962	    48
-25.8852	    51
-25.8742	    54
-25.8632	    57
-25.8522	    60
-25.8412	    64
-25.8302	    68
-25.8192	    71
-25.8082	    74
-25.7972	    77
-25.7862	    79
-25.7752	    83
-25.7642	    85
-25.7532	    87
-25.7422	    88
-25.7312	    90
-25.7202	    91
-25.7092	    91
-25.6982	    91
-25.6872	    91
-25.6762	    91
-25.6652	    90
-25.6542	    90
-25.6432	    88
-25.6322	    87
-25.6212	    85
-25.6102	    83
-25.5992	    81
-25.5882	    77
-25.5772	    74
-25.5662	    70
-25.5552	    66
-25.5442	    63
-25.5332	    59
-25.5222	    55
-25.5112	    51
-25.5002	    48
-25.4892	    43
-25.4782	    40
-25.4672	    36
-25.4562	    33
-25.4452	    29
-25.4342	    27
-25.4232	    24
-25.4122	    23
-25.4012	    20
-25.3902	    18
-25.3792	    17
-25.3682	    15
-25.3572	    14
-25.3462	    13
-25.3352	    13
-25.3242	    12
-25.3132	    12
-25.3022	    12
-25.2912	    11
-25.2802	    11
-25.2692	    11
-25.2582	    11
-25.2472	    10
-25.2362	    11
-25.2252	    10
-25.2142	    10
-25.2032	    10
-25.1922	    10
-25.1812	     9
-25.1702	    10
-25.1592	     9
-25.1482	     9
-25.1372	     9
-25.1262	     9
-25.1152	     9
-25.1042	     9
-25.0932	     9
-25.0822	     9
-25.0712	     9
-25.0602	     9
-25.0492	     9
-25.0382	     9
-25.0272	     8
-25.0162	     8
-25.0052	     8
-24.9942	     8
-24.9832	     8
-24.9722	     9
-24.9612	     8
-24.9502	     8
-24.9392	     8
-24.9282	     8
-24.9172	     8
-24.9062	     8
-24.8952	     8
-24.8842	     8
-24.8732	     8
-24.8622	     7
-24.8512	     8
-24.8402	     7
-24.8292	     8
-24.8182	     7
-24.8072	     7
-24.7962	     7
-24.7852	     7
-24.7742	     7
-24.7632	     7
-24.7522	     7
-24.7412	     7
-24.7302	     7
-24.7192	     7
-24.7082	     7
-24.6972	     7
-24.6862	     7
-24.6752	     7
-24.6642	     7
-24.6532	     7
-24.6422	     7
-24.6312	     7
-24.6202	     7
-24.6092	     7
-24.5982	     7
-24.5872	     7
-24.5762	     7
-24.5652	     7
-24.5542	     7
-24.5432	     7
-24.5322	     7
-24.5212	     7
-24.5102	     7
-24.4992	     7
-24.4882	     7
-24.4772	     7
-24.4662	     7
-24.4552	     7
-24.4442	     7
-24.4332	     7
-24.4222	     7
-24.4112	     7
-24.4002	     7
-24.3892	     7
-24.3782	     7
-24.3672	     7
-24.3562	     7
-24.3452	     7
-24.3342	     7
-24.3232	     7
-24.3122	     7
-24.3012	     7
-24.2902	     7
-24.2792	     7
-24.2682	     7
-24.2572	     7
-24.2462	     7
-24.2352	     7
-24.2242	     7
-24.2132	     7
-24.2022	     7
-24.1912	     7
-24.1802	     7
-24.1692	     7
-24.1582	     7
-24.1472	     7
-24.1362	     7
-24.1252	     7
-24.1142	     7
-24.1032	     7
-24.0922	     7
-24.0812	     7
-24.0702	     7
-24.0592	     7
-24.0482	     7
-24.0372	     7
-24.0262	     7
-24.0152	     7
-24.0042	     7
-23.9932	     7
-23.9822	     7
-23.9712	     7
-23.9602	     7
-23.9492	     7
-23.9382	     7
-23.9272	     7
-23.9162	     7
-23.9052	     7
-23.8942	     7
-23.8832	     7
-23.8722	     7
-23.8612	     7
-23.8502	     7
-23.8392	     7
-23.8282	     7
-23.8172	     7
-23.8062	     7
-23.7952	     7
-23.7842	     7
