-12.001	     7
-11.99	     7
-11.979	     7
-11.968	     7
-11.957	     7
-11.946	     6
-11.935	     7
-11.924	     7
-11.913	     7
-11.902	     6
-11.891	     7
-11.88	     7
-11.869	     7
-11.858	     7
-11.847	     7
-11.836	     7
-11.825	     7
-11.814	     7
-11.803	     7
-11.792	     7
-11.781	     7
-11.77	     7
-11.759	     7
-11.748	     7
-11.737	     7
-11.726	     6
-11.715	     7
-11.704	     6
-11.693	     7
-11.682	     7
-11.671	     7
-11.66	     7
-11.649	     7
-11.638	     7
-11.627	     7
-11.616	     7
-11.605	     7
-11.594	     7
-11.583	     7
-11.572	     7
-11.561	     7
-11.55	     7
-11.539	     7
-11.528	     7
-11.517	     7
-11.506	     7
-11.495	     7
-11.484	     7
-11.473	     7
-11.462	     7
-11.451	     7
-11.44	     7
-11.429	     7
-11.418	     7
-11.407	     7
-11.396	     7
-11.385	     7
-11.374	     7
-11.363	     7
-11.352	     7
-11.341	     7
-11.33	     7
-11.319	     7
-11.308	     7
-11.297	     7
-11.286	     7
-11.275	     7
-11.264	     7
-11.253	     7
-11.242	     7
-11.231	     7
-11.22	     7
-11.209	     7
-11.198	     7
-11.187	     7
-11.176	     7
-11.165	     7
-11.154	     7
-11.143	     7
-11.132	     7
-11.121	     7
-11.11	     7
-11.099	     7
-11.088	     7
-11.077	     7
-11.066	     7
-11.055	     7
-11.044	     7
-11.033	     7
-11.022	     7
-11.011	     7
   -11	     6
-10.989	     7
-10.978	     6
-10.967	     7
-10.956	     6
-10.945	     7
-10.934	     6
-10.923	     7
-10.912	     7
-10.901	     7
-10.89	     7
-10.879	     6
-10.868	     7
-10.857	     6
-10.846	     7
-10.835	     7
-10.824	     7
-10.813	     7
-10.802	     6
-10.791	     7
-10.78	     6
-10.769	     7
-10.758	     6
-10.747	     7
-10.736	     6
-10.725	     7
-10.714	     6
-10.703	     7
-10.692	     7
-10.681	     7
-10.67	     7
-10.659	     7
-10.648	     7
-10.637	     7
-10.626	     7
-10.615	     6
-10.604	     7
-10.593	     6
-10.582	     6
-10.571	     7
-10.56	     7
-10.549	     7
-10.538	     6
-10.527	     7
-10.516	     6
-10.505	     7
-10.494	     6
-10.483	     7
-10.472	     6
-10.461	     7
-10.45	     7
-10.439	     7
-10.428	     7
-10.417	     7
-10.406	     7
-10.395	     7
-10.384	     7
-10.373	     7
-10.362	     7
-10.351	     7
-10.34	     7
-10.329	     7
-10.318	     6
-10.307	     7
-10.296	     7
-10.285	     7
-10.274	     6
-10.263	     7
-10.252	     7
-10.241	     7
-10.23	     6
-10.219	     7
-10.208	     7
-10.197	     7
-10.186	     7
-10.175	     7
-10.164	     7
-10.153	     7
-10.142	     7
-10.131	     7
-10.12	     7
-10.109	     7
-10.098	     7
-10.087	     7
-10.076	     7
-10.065	     7
-10.054	     7
-10.043	     7
-10.032	     7
-10.021	     7
-10.01	     7
-9.999	     7
-9.988	     7
-9.977	     7
-9.966	     7
-9.955	     7
-9.944	     7
-9.933	     7
-9.922	     7
-9.911	     7
  -9.9	     7
-9.889	     7
-9.878	     7
-9.867	     7
-9.856	     7
-9.845	     7
-9.834	     7
-9.823	     7
-9.812	     7
-9.801	     7
 -9.79	     6
-9.779	     7
-9.768	     7
-9.757	     7
-9.746	     7
-9.735	     7
-9.724	     7
-9.713	     7
-9.702	     7
-9.691	     7
 -9.68	     7
-9.669	     7
-9.658	     7
-9.647	     7
-9.636	     7
-9.625	     7
-9.614	     7
-9.603	     7
-9.592	     7
-9.581	     8
 -9.57	     7
-9.559	     8
-9.548	     7
-9.537	     8
-9.526	     8
-9.515	     8
-9.504	     8
-9.493	     8
-9.482	     8
-9.471	     8
 -9.46	     8
-9.449	     8
-9.438	     9
-9.427	     9
-9.416	     9
-9.405	     9
-9.394	     9
-9.383	     9
-9.372	     9
-9.361	     9
 -9.35	     9
-9.339	     9
-9.328	     9
-9.317	    10
-9.306	     9
-9.295	    10
-9.284	     9
-9.273	    10
-9.262	    10
-9.251	    10
 -9.24	    10
-9.229	    10
-9.218	    10
-9.207	    10
-9.196	    10
-9.185	    10
-9.174	    10
-9.163	    10
-9.152	    10
-9.141	    10
 -9.13	     9
-9.119	    10
-9.108	     9
-9.097	    10
-9.086	     9
-9.075	    10
-9.064	     9
-9.053	    10
-9.042	     9
-9.031	    10
 -9.02	     9
-9.009	     9
-8.998	     9
-8.987	     9
-8.976	     9
-8.965	     9
-8.954	     9
-8.943	     9
-8.932	     9
-8.921	     9
 -8.91	     9
-8.899	     9
-8.888	     9
-8.877	     9
-8.866	     8
-8.855	     9
-8.844	     8
-8.833	     9
-8.822	     8
-8.811	     8
  -8.8	     8
-8.789	     8
-8.778	     8
-8.767	     8
-8.756	     8
-8.745	     8
-8.734	     8
-8.723	     8
-8.712	     8
-8.701	     7
 -8.69	     7
-8.679	     7
-8.668	     8
-8.657	     8
-8.646	     7
-8.635	     8
-8.624	     7
-8.613	     8
-8.602	     7
-8.591	     8
 -8.58	     8
-8.569	     8
-8.558	     8
-8.547	     8
-8.536	     8
-8.525	     8
-8.514	     9
-8.503	     9
-8.492	     9
-8.481	     9
 -8.47	     9
-8.459	    10
-8.448	    10
-8.437	    10
-8.426	    10
-8.415	    11
-8.404	    11
-8.393	    11
-8.382	    11
-8.371	    12
 -8.36	    12
-8.349	    12
-8.338	    12
-8.327	    13
-8.316	    13
-8.305	    13
-8.294	    13
-8.283	    13
-8.272	    14
-8.261	    14
 -8.25	    14
-8.239	    14
-8.228	    14
-8.217	    14
-8.206	    14
-8.195	    14
-8.184	    14
-8.173	    14
-8.162	    14
-8.151	    14
 -8.14	    14
-8.129	    14
-8.118	    14
-8.107	    14
-8.096	    14
-8.085	    14
-8.074	    13
-8.063	    13
-8.052	    13
-8.041	    13
 -8.03	    13
-8.019	    13
-8.008	    12
-7.997	    12
-7.986	    12
-7.975	    12
-7.964	    11
-7.953	    12
-7.942	    11
-7.931	    11
 -7.92	    10
-7.909	    11
-7.898	    10
-7.887	    10
-7.876	    10
-7.865	    10
-7.854	    10
-7.843	    10
-7.832	     9
-7.821	     9
 -7.81	     9
-7.799	     9
-7.788	     9
-7.777	     9
-7.766	     9
-7.755	     9
-7.744	     9
-7.733	     9
-7.722	     9
-7.711	     9
  -7.7	     8
-7.689	     9
-7.678	     8
-7.667	     9
-7.656	     8
-7.645	     9
-7.634	     8
-7.623	     8
-7.612	     8
-7.601	     8
 -7.59	     8
-7.579	     8
-7.568	     8
-7.557	     8
-7.546	     9
-7.535	     9
-7.524	     9
-7.513	     9
-7.502	     9
-7.491	     9
 -7.48	     9
-7.469	     9
-7.458	     9
-7.447	    10
-7.436	    10
-7.425	    10
-7.414	    10
-7.403	    11
-7.392	    11
-7.381	    11
 -7.37	    11
-7.359	    11
-7.348	    12
-7.337	    12
-7.326	    12
-7.315	    12
-7.304	    13
-7.293	    13
-7.282	    13
-7.271	    13
 -7.26	    13
-7.249	    14
-7.238	    14
-7.227	    14
-7.216	    14
-7.205	    14
-7.194	    14
-7.183	    15
-7.172	    14
-7.161	    15
 -7.15	    14
-7.139	    15
-7.128	    14
-7.117	    15
-7.106	    14
-7.095	    14
-7.084	    14
-7.073	    14
-7.062	    14
-7.051	    14
 -7.04	    14
-7.029	    13
-7.018	    13
-7.007	    13
-6.996	    13
-6.985	    13
-6.974	    12
-6.963	    12
-6.952	    12
-6.941	    12
 -6.93	    11
-6.919	    12
-6.908	    11
-6.897	    11
-6.886	    11
-6.875	    10
-6.864	    10
-6.853	    10
-6.842	    10
-6.831	    10
 -6.82	     9
-6.809	     9
-6.798	     9
-6.787	     9
-6.776	     9
-6.765	     9
-6.754	     8
-6.743	     9
-6.732	     8
-6.721	     8
 -6.71	     8
-6.699	     8
-6.688	     8
-6.677	     8
-6.666	     8
-6.655	     8
-6.644	     8
-6.633	     8
-6.622	     8
-6.611	     8
  -6.6	     8
-6.589	     8
-6.578	     8
-6.567	     8
-6.556	     8
-6.545	     8
-6.534	     8
-6.523	     8
-6.512	     8
-6.501	     8
 -6.49	     8
-6.479	     8
-6.468	     8
-6.457	     9
-6.446	     8
-6.435	     9
-6.424	     9
-6.413	     9
-6.402	     9
-6.391	     9
 -6.38	     9
-6.369	     9
-6.358	     9
-6.347	     9
-6.336	     9
-6.325	     9
-6.314	     9
-6.303	    10
-6.292	     9
-6.281	    10
 -6.27	     9
-6.259	    10
-6.248	    10
-6.237	    10
-6.226	     9
-6.215	    10
-6.204	    10
-6.193	    10
-6.182	    10
-6.171	    10
 -6.16	    10
-6.149	    10
-6.138	    10
-6.127	    10
-6.116	    10
-6.105	    10
-6.094	    10
-6.083	    10
-6.072	    10
-6.061	    10
 -6.05	     9
-6.039	    10
-6.028	     9
-6.017	    10
-6.006	     9
-5.995	     9
-5.984	     9
-5.973	     9
-5.962	     9
-5.951	     9
 -5.94	     9
-5.929	     9
-5.918	     8
-5.907	     8
-5.896	     8
-5.885	     8
-5.874	     8
-5.863	     8
-5.852	     8
-5.841	     8
 -5.83	     8
-5.819	     8
-5.808	     7
-5.797	     8
-5.786	     7
-5.775	     8
-5.764	     7
-5.753	     8
-5.742	     7
-5.731	     7
 -5.72	     7
-5.709	     7
-5.698	     7
-5.687	     7
-5.676	     7
-5.665	     7
-5.654	     7
-5.643	     7
-5.632	     7
-5.621	     7
 -5.61	     7
-5.599	     7
-5.588	     7
-5.577	     7
-5.566	     7
-5.555	     7
-5.544	     7
-5.533	     7
-5.522	     7
-5.511	     7
  -5.5	     7
-5.489	     7
-5.478	     7
-5.467	     7
-5.456	     7
-5.445	     7
-5.434	     7
-5.423	     7
-5.412	     7
-5.401	     7
 -5.39	     7
-5.379	     7
-5.368	     7
-5.357	     7
-5.346	     7
-5.335	     7
-5.324	     7
-5.313	     7
-5.302	     7
-5.291	     7
 -5.28	     7
-5.269	     7
-5.258	     7
-5.247	     7
-5.236	     7
-5.225	     7
-5.214	     7
-5.203	     7
-5.192	     7
-5.181	     7
 -5.17	     7
-5.159	     7
-5.148	     7
-5.137	     7
-5.126	     7
-5.115	     7
-5.104	     7
-5.093	     7
-5.082	     7
-5.071	     7
 -5.06	     7
-5.049	     7
-5.038	     7
-5.027	     7
-5.016	     7
-5.005	     7
-4.994	     7
-4.983	     7
-4.972	     7
-4.961	     7
 -4.95	     8
-4.939	     7
-4.928	     8
-4.917	     7
-4.906	     8
-4.895	     7
-4.884	     7
-4.873	     8
-4.862	     7
-4.851	     8
 -4.84	     7
-4.829	     8
-4.818	     7
-4.807	     8
-4.796	     8
-4.785	     8
-4.774	     7
-4.763	     8
-4.752	     8
-4.741	     8
 -4.73	     8
-4.719	     8
-4.708	     8
-4.697	     8
-4.686	     8
-4.675	     8
-4.664	     8
-4.653	     8
-4.642	     8
-4.631	     8
 -4.62	     8
-4.609	     8
-4.598	     8
-4.587	     8
-4.576	     8
-4.565	     9
-4.554	     8
-4.543	     9
-4.532	     9
-4.521	     9
 -4.51	     9
-4.499	     9
-4.488	     9
-4.477	     9
-4.466	    10
-4.455	    10
-4.444	    11
-4.433	    10
-4.422	    11
-4.411	    11
  -4.4	    11
-4.389	    12
-4.378	    12
-4.367	    12
-4.356	    12
-4.345	    13
-4.334	    13
-4.323	    14
-4.312	    14
-4.301	    15
 -4.29	    15
-4.279	    15
-4.268	    16
-4.257	    16
-4.246	    17
-4.235	    17
-4.224	    18
-4.213	    18
-4.202	    19
-4.191	    19
 -4.18	    19
-4.169	    20
-4.158	    20
-4.147	    20
-4.136	    20
-4.125	    21
-4.114	    21
-4.103	    22
-4.092	    21
-4.081	    22
 -4.07	    22
-4.059	    22
-4.048	    22
-4.037	    23
-4.026	    22
-4.015	    23
-4.004	    23
-3.993	    23
-3.982	    23
-3.971	    23
 -3.96	    23
-3.949	    23
-3.938	    23
-3.927	    23
-3.916	    23
-3.905	    23
-3.894	    23
-3.883	    23
-3.872	    23
-3.861	    23
 -3.85	    22
-3.839	    22
-3.828	    22
-3.817	    22
-3.806	    21
